City,Year,Series,Permits,provisional
Unincorporated Gwinnett County,1981,Multi-family,1293,False
Unincorporated Gwinnett County,1981,Single-family,2671,False
Unincorporated Gwinnett County,1982,Multi-family,1290,False
Unincorporated Gwinnett County,1982,Single-family,3640,False
Unincorporated Gwinnett County,1983,Multi-family,2805,False
Unincorporated Gwinnett County,1983,Single-family,6226,False
Unincorporated Gwinnett County,1984,Multi-family,5278,False
Unincorporated Gwinnett County,1984,Single-family,6723,False
Unincorporated Gwinnett County,1985,Multi-family,4366,False
Unincorporated Gwinnett County,1985,Single-family,6923,False
Unincorporated Gwinnett County,1986,Multi-family,3327,False
Unincorporated Gwinnett County,1986,Single-family,5982,False
Unincorporated Gwinnett County,1987,Multi-family,270,False
Unincorporated Gwinnett County,1987,Single-family,4866,False
Unincorporated Gwinnett County,1988,Multi-family,1256,False
Unincorporated Gwinnett County,1988,Single-family,4138,False
Unincorporated Gwinnett County,1989,Multi-family,151,False
Unincorporated Gwinnett County,1989,Single-family,3211,False
Unincorporated Gwinnett County,1990,Multi-family,532,False
Unincorporated Gwinnett County,1990,Single-family,2877,False
Unincorporated Gwinnett County,1991,Multi-family,0,False
Unincorporated Gwinnett County,1991,Single-family,3455,False
Unincorporated Gwinnett County,1992,Multi-family,4,False
Unincorporated Gwinnett County,1992,Single-family,4824,False
Unincorporated Gwinnett County,1993,Multi-family,540,False
Unincorporated Gwinnett County,1993,Single-family,5853,False
Unincorporated Gwinnett County,1994,Multi-family,1494,False
Unincorporated Gwinnett County,1994,Single-family,5567,False
Unincorporated Gwinnett County,1995,Multi-family,2530,False
Unincorporated Gwinnett County,1995,Single-family,5744,False
Unincorporated Gwinnett County,1996,Multi-family,1456,False
Unincorporated Gwinnett County,1996,Single-family,6348,False
Unincorporated Gwinnett County,1997,Multi-family,1952,False
Unincorporated Gwinnett County,1997,Single-family,5822,False
Unincorporated Gwinnett County,1998,Multi-family,2692,False
Unincorporated Gwinnett County,1998,Single-family,6971,False
Unincorporated Gwinnett County,1999,Multi-family,1140,False
Unincorporated Gwinnett County,1999,Single-family,7356,False
Unincorporated Gwinnett County,2000,Multi-family,2995,False
Unincorporated Gwinnett County,2000,Single-family,7665,False
Unincorporated Gwinnett County,2001,Multi-family,892,False
Unincorporated Gwinnett County,2001,Single-family,8440,False
Unincorporated Gwinnett County,2002,Multi-family,554,False
Unincorporated Gwinnett County,2002,Single-family,8204,False
Unincorporated Gwinnett County,2003,Multi-family,588,False
Unincorporated Gwinnett County,2003,Single-family,7920,False
Unincorporated Gwinnett County,2004,Multi-family,373,False
Unincorporated Gwinnett County,2004,Single-family,8259,False
Unincorporated Gwinnett County,2005,Multi-family,44,False
Unincorporated Gwinnett County,2005,Single-family,8194,False
Unincorporated Gwinnett County,2006,Multi-family,1088,False
Unincorporated Gwinnett County,2006,Single-family,6613,False
Unincorporated Gwinnett County,2007,Multi-family,96,False
Unincorporated Gwinnett County,2007,Single-family,3525,False
Unincorporated Gwinnett County,2008,Multi-family,554,False
Unincorporated Gwinnett County,2008,Single-family,1054,False
Unincorporated Gwinnett County,2009,Multi-family,102,False
Unincorporated Gwinnett County,2009,Single-family,445,False
Unincorporated Gwinnett County,2010,Multi-family,159,False
Unincorporated Gwinnett County,2010,Single-family,765,False
Unincorporated Gwinnett County,2011,Multi-family,0,False
Unincorporated Gwinnett County,2011,Single-family,648,False
Unincorporated Gwinnett County,2012,Multi-family,570,False
Unincorporated Gwinnett County,2012,Single-family,1183,False
Unincorporated Gwinnett County,2013,Multi-family,423,False
Unincorporated Gwinnett County,2013,Single-family,2335,False
Unincorporated Gwinnett County,2014,Multi-family,240,False
Unincorporated Gwinnett County,2014,Single-family,2244,False
Unincorporated Gwinnett County,2015,Multi-family,409,False
Unincorporated Gwinnett County,2015,Single-family,2468,False
Unincorporated Gwinnett County,2016,Multi-family,177,False
Unincorporated Gwinnett County,2016,Single-family,2771,False
Unincorporated Gwinnett County,2017,Multi-family,0,False
Unincorporated Gwinnett County,2017,Single-family,2608,False
Unincorporated Gwinnett County,2018,Multi-family,0,False
Unincorporated Gwinnett County,2018,Single-family,2453,False
Unincorporated Gwinnett County,2019,Multi-family,0,False
Unincorporated Gwinnett County,2019,Single-family,2445,False
Unincorporated Gwinnett County,2020,Multi-family,0,False
Unincorporated Gwinnett County,2020,Single-family,3033,False
Unincorporated Gwinnett County,2021,Multi-family,0,False
Unincorporated Gwinnett County,2021,Single-family,3031,False
Unincorporated Gwinnett County,2022,Multi-family,1274,False
Unincorporated Gwinnett County,2022,Single-family,2425,False
Unincorporated Gwinnett County,2023,Multi-family,0,False
Unincorporated Gwinnett County,2023,Single-family,3105,False
Unincorporated Gwinnett County,2024,Multi-family,658,False
Unincorporated Gwinnett County,2024,Single-family,3301,False
Unincorporated Gwinnett County,2025,Multi-family,144,True
Unincorporated Gwinnett County,2025,Single-family,2259,True
Unincorporated Gwinnett County,2026,Multi-family,0,True
Unincorporated Gwinnett County,2026,Single-family,141,True
Unincorporated Henry County,1980,Multi-family,2,False
Unincorporated Henry County,1980,Single-family,373,False
Unincorporated Henry County,1981,Multi-family,8,False
Unincorporated Henry County,1981,Single-family,336,False
Unincorporated Henry County,1982,Multi-family,10,False
Unincorporated Henry County,1982,Single-family,334,False
Unincorporated Henry County,1983,Multi-family,22,False
Unincorporated Henry County,1983,Single-family,556,False
Unincorporated Henry County,1984,Multi-family,126,False
Unincorporated Henry County,1984,Single-family,684,False
Unincorporated Henry County,1985,Multi-family,180,False
Unincorporated Henry County,1985,Single-family,899,False
Unincorporated Henry County,1986,Multi-family,104,False
Unincorporated Henry County,1986,Single-family,1340,False
Unincorporated Henry County,1987,Multi-family,131,False
Unincorporated Henry County,1987,Single-family,1463,False
Unincorporated Henry County,1988,Multi-family,184,False
Unincorporated Henry County,1988,Single-family,1418,False
Unincorporated Henry County,1989,Multi-family,310,False
Unincorporated Henry County,1989,Single-family,1090,False
Unincorporated Henry County,1990,Multi-family,198,False
Unincorporated Henry County,1990,Single-family,1086,False
Unincorporated Henry County,1991,Multi-family,12,False
Unincorporated Henry County,1991,Single-family,1194,False
Unincorporated Henry County,1992,Multi-family,120,False
Unincorporated Henry County,1992,Single-family,1580,False
Unincorporated Henry County,1993,Multi-family,418,False
Unincorporated Henry County,1993,Single-family,1903,False
Unincorporated Henry County,1994,Multi-family,22,False
Unincorporated Henry County,1994,Single-family,1782,False
Unincorporated Henry County,1995,Multi-family,28,False
Unincorporated Henry County,1995,Single-family,2002,False
Unincorporated Henry County,1996,Multi-family,288,False
Unincorporated Henry County,1996,Single-family,2580,False
Unincorporated Henry County,1997,Multi-family,20,False
Unincorporated Henry County,1997,Single-family,2469,False
Unincorporated Henry County,1998,Multi-family,492,False
Unincorporated Henry County,1998,Single-family,2761,False
Unincorporated Henry County,1999,Multi-family,478,False
Unincorporated Henry County,1999,Single-family,2709,False
Unincorporated Henry County,2000,Multi-family,729,False
Unincorporated Henry County,2000,Single-family,3386,False
Unincorporated Henry County,2001,Multi-family,260,False
Unincorporated Henry County,2001,Single-family,3326,False
Unincorporated Henry County,2002,Multi-family,626,False
Unincorporated Henry County,2002,Single-family,3574,False
Unincorporated Henry County,2003,Multi-family,244,False
Unincorporated Henry County,2003,Single-family,3263,False
Unincorporated Henry County,2004,Multi-family,0,False
Unincorporated Henry County,2004,Single-family,2867,False
Unincorporated Henry County,2005,Multi-family,167,False
Unincorporated Henry County,2005,Single-family,2976,False
Unincorporated Henry County,2006,Multi-family,60,False
Unincorporated Henry County,2006,Single-family,2289,False
Unincorporated Henry County,2007,Multi-family,558,False
Unincorporated Henry County,2007,Single-family,1173,False
Unincorporated Henry County,2008,Multi-family,250,False
Unincorporated Henry County,2008,Single-family,316,False
Unincorporated Henry County,2009,Multi-family,4,False
Unincorporated Henry County,2009,Single-family,170,False
Unincorporated Henry County,2010,Multi-family,0,False
Unincorporated Henry County,2010,Single-family,199,False
Unincorporated Henry County,2011,Multi-family,0,False
Unincorporated Henry County,2011,Single-family,169,False
Unincorporated Henry County,2012,Multi-family,0,False
Unincorporated Henry County,2012,Single-family,188,False
Unincorporated Henry County,2013,Multi-family,0,False
Unincorporated Henry County,2013,Single-family,576,False
Unincorporated Henry County,2014,Multi-family,0,False
Unincorporated Henry County,2014,Single-family,883,False
Unincorporated Henry County,2015,Multi-family,4,False
Unincorporated Henry County,2015,Single-family,948,False
Unincorporated Henry County,2016,Multi-family,60,False
Unincorporated Henry County,2016,Single-family,947,False
Unincorporated Henry County,2017,Multi-family,0,False
Unincorporated Henry County,2017,Single-family,911,False
Unincorporated Henry County,2018,Multi-family,0,False
Unincorporated Henry County,2018,Single-family,873,False
Unincorporated Henry County,2019,Multi-family,132,False
Unincorporated Henry County,2019,Single-family,766,False
Unincorporated Henry County,2020,Multi-family,97,False
Unincorporated Henry County,2020,Single-family,953,False
Unincorporated Henry County,2021,Multi-family,368,False
Unincorporated Henry County,2021,Single-family,1345,False
Unincorporated Henry County,2022,Multi-family,702,False
Unincorporated Henry County,2022,Single-family,1041,False
Unincorporated Henry County,2023,Multi-family,72,False
Unincorporated Henry County,2023,Single-family,1114,False
Unincorporated Henry County,2024,Multi-family,0,False
Unincorporated Henry County,2024,Single-family,1268,False
Unincorporated Henry County,2025,Multi-family,0,True
Unincorporated Henry County,2025,Single-family,1135,True
Unincorporated Henry County,2026,Multi-family,0,True
Unincorporated Henry County,2026,Single-family,81,True
Unincorporated Rockdale County,1980,Multi-family,130,False
Unincorporated Rockdale County,1980,Single-family,395,False
Unincorporated Rockdale County,1981,Multi-family,6,False
Unincorporated Rockdale County,1981,Single-family,267,False
Unincorporated Rockdale County,1982,Multi-family,87,False
Unincorporated Rockdale County,1982,Single-family,268,False
Unincorporated Rockdale County,1983,Multi-family,144,False
Unincorporated Rockdale County,1983,Single-family,437,False
Unincorporated Rockdale County,1984,Multi-family,104,False
Unincorporated Rockdale County,1984,Single-family,607,False
Unincorporated Rockdale County,1985,Multi-family,185,False
Unincorporated Rockdale County,1985,Single-family,694,False
Unincorporated Rockdale County,1986,Multi-family,306,False
Unincorporated Rockdale County,1986,Single-family,1037,False
Unincorporated Rockdale County,1987,Multi-family,115,False
Unincorporated Rockdale County,1987,Single-family,971,False
Unincorporated Rockdale County,1988,Multi-family,318,False
Unincorporated Rockdale County,1988,Single-family,750,False
Unincorporated Rockdale County,1989,Multi-family,2,False
Unincorporated Rockdale County,1989,Single-family,560,False
Unincorporated Rockdale County,1990,Multi-family,4,False
Unincorporated Rockdale County,1990,Single-family,627,False
Unincorporated Rockdale County,1991,Multi-family,2,False
Unincorporated Rockdale County,1991,Single-family,468,False
Unincorporated Rockdale County,1992,Multi-family,0,False
Unincorporated Rockdale County,1992,Single-family,518,False
Unincorporated Rockdale County,1993,Multi-family,0,False
Unincorporated Rockdale County,1993,Single-family,531,False
Unincorporated Rockdale County,1994,Multi-family,0,False
Unincorporated Rockdale County,1994,Single-family,516,False
Unincorporated Rockdale County,1995,Multi-family,445,False
Unincorporated Rockdale County,1995,Single-family,446,False
Unincorporated Rockdale County,1996,Multi-family,6,False
Unincorporated Rockdale County,1996,Single-family,407,False
Unincorporated Rockdale County,1997,Multi-family,284,False
Unincorporated Rockdale County,1997,Single-family,423,False
Unincorporated Rockdale County,1998,Multi-family,4,False
Unincorporated Rockdale County,1998,Single-family,498,False
Unincorporated Rockdale County,1999,Multi-family,0,False
Unincorporated Rockdale County,1999,Single-family,455,False
